date,focal,act,partner,focgroup,prtgroup,focsex,prtsex,dyadtype,group.combo,behav,direction,period,winner,loser,Intensity,id1,id2,Dyad,Obs.effort,outcome,rval,RankDiff,winner.group,loser.group,win
3/24/16,ur,dc2,dz,PHG,PHG,F,F,FF,same,dc,2,Dispersal 2,dz,ur,1,dz,ur,dz_ur,1725,stayed together,0,0.269,PHG,PHG,0
3/25/16,by,dn1,ut,ENK,ENK,F,F,FF,same,dn,1,Dispersal 2,by,ut,0,by,ut,by_ut,1710,stayed together,0,0.105,ENK,ENK,1
3/25/16,by,dn1,ut,ENK,ENK,F,F,FF,same,dn,1,Dispersal 2,by,ut,0,by,ut,by_ut,1710,stayed together,0,0.105,ENK,ENK,1
4/1/16,dz,dd1,uj,PHG,PHG,F,F,FF,same,dd,1,Dispersal 2,dz,uj,0,dz,uj,dz_uj,1740,stayed together,0,0.499,PHG,PHG,1
4/1/16,qn,dp1,ut,ENK,ENK,F,F,FF,same,dp,1,Dispersal 2,qn,ut,0,qn,ut,qn_ut,1680,stayed together,0,0.376,ENK,ENK,1
4/2/16,o6,dn2,uk,ENK,ENK,F,F,FF,same,dn,2,Dispersal 2,uk,o6,0,o6,uk,o6_uk,1695,briefly together,0,0.078,ENK,ENK,0
4/2/16,o6,dt2,uk,ENK,ENK,F,F,FF,same,dt,2,Dispersal 2,uk,o6,0,o6,uk,o6_uk,1695,briefly together,0,0.078,ENK,ENK,0
4/2/16,qc,dd1,uk,ENK,ENK,F,F,FF,same,dd,1,Dispersal 2,qc,uk,0,qc,uk,qc_uk,1725,stayed together,0,0.569,ENK,ENK,1
4/2/16,qc,dd1,uk,ENK,ENK,F,F,FF,same,dd,1,Dispersal 2,qc,uk,0,qc,uk,qc_uk,1725,stayed together,0,0.569,ENK,ENK,1
4/2/16,qc,dd1,ut,ENK,ENK,F,F,FF,same,dd,1,Dispersal 2,qc,ut,0,qc,ut,qc_ut,1710,stayed together,0,0.453,ENK,ENK,1
4/2/16,ua,dt1,qz,ENK,ENK,F,F,FF,same,dt,1,Dispersal 2,ua,qz,0,qz,ua,qz_ua,1020,stayed together,0,0.289,ENK,ENK,1
4/2/16,ux,dd2,uk,ENK,ENK,F,F,FF,same,dd,2,Dispersal 2,uk,ux,0,uk,ux,uk_ux,1725,stayed together,0.25,0.067,ENK,ENK,0
4/4/16,dz,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,dz,oy,0,dz,oy,dz_oy,1725,stayed together,0,0.723,PHG,PHG,1
4/4/16,dz,dt2,oy,PHG,PHG,F,F,FF,same,dt,2,Dispersal 2,oy,dz,0,dz,oy,dz_oy,1725,stayed together,0,0.723,PHG,PHG,0
4/4/16,gr,dp1,oy,PHG,PHG,F,F,FF,same,dp,1,Dispersal 2,gr,oy,0,gr,oy,gr_oy,735,stayed together,0,0.350,PHG,PHG,1
4/4/16,gr,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,gr,oy,0,gr,oy,gr_oy,735,stayed together,0,0.350,PHG,PHG,1
4/4/16,gr,dt2,oy,PHG,PHG,F,F,FF,same,dt,2,Dispersal 2,oy,gr,0,gr,oy,gr_oy,735,stayed together,0,0.350,PHG,PHG,0
4/4/16,qc,dp1,qn,ENK,ENK,F,F,FF,same,dp,1,Dispersal 2,qc,qn,0,qc,qn,qc_qn,1680,stayed together,0.25,0.077,ENK,ENK,1
4/4/16,yp,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,yp,un,0,un,yp,un_yp,1695,stayed together,0,0.833,PHG,PHG,1
4/6/16,gy,dn2,yp,PHG,PHG,F,F,FF,same,dn,2,Dispersal 2,yp,gy,0,gy,yp,gy_yp,510,stayed together,0,0.350,PHG,PHG,0
4/6/16,o6,dd2,oa,ENK,ENK,F,F,FF,same,dd,2,Dispersal 2,oa,o6,0,o6,oa,o6_oa,1665,stayed together,0.5,0.525,ENK,ENK,0
4/6/16,qp,dd1,ux,ENK,ENK,F,F,FF,same,dd,1,Dispersal 2,qp,ux,0,qp,ux,qp_ux,1725,stayed together,0,0.395,ENK,ENK,1
4/7/16,ua,dt1,by,ENK,ENK,F,F,FF,same,dt,1,Dispersal 2,ua,by,0,by,ua,by_ua,1710,stayed together,0,0.712,ENK,ENK,1
4/7/16,ua,dt1,by,ENK,ENK,F,F,FF,same,dt,1,Dispersal 2,ua,by,0,by,ua,by_ua,1710,stayed together,0,0.712,ENK,ENK,1
4/21/16,gr,dd1,uz,PHG,PHG,F,F,FF,same,dd,1,Dispersal 2,gr,uz,0,gr,uz,gr_uz,750,stayed together,0,0.068,PHG,PHG,1
4/25/16,qc,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Dispersal 2,ua,qc,1,qc,ua,qc_ua,1710,stayed together,0,0.364,ENK,ENK,0
4/25/16,qp,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Dispersal 2,ua,qp,1,qp,ua,qp_ua,1725,stayed together,0,0.605,ENK,ENK,0
4/26/16,uj,dn1,uz,PHG,PHG,F,F,FF,same,dn,1,Dispersal 2,uj,uz,0,uj,uz,uj_uz,1785,stayed together,0.25,0.059,PHG,PHG,1
4/26/16,ur,dc1,un,PHG,PHG,F,F,FF,same,dc,1,Dispersal 2,ur,un,1,un,ur,un_ur,1710,stayed together,0.25,0.383,PHG,PHG,1
4/26/16,yp,dd1,gm,PHG,PHG,F,F,FF,same,dd,1,Dispersal 2,yp,gm,0,gm,yp,gm_yp,1695,stayed together,0,0.266,PHG,PHG,1
4/27/16,ug,dn1,fd,PHG,PHG,F,F,FF,same,dn,1,Dispersal 2,ug,fd,0,fd,ug,fd_ug,1665,stayed together,0,0.697,PHG,PHG,1
4/28/16,fx,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,fx,uj,0,fx,uj,fx_uj,1770,stayed together,0,0.570,PHG,PHG,1
4/28/16,gy,dp1,uj,PHG,PHG,F,F,FF,same,dp,1,Dispersal 2,gy,uj,0,gy,uj,gy_uj,540,stayed together,0,0.329,PHG,PHG,1
4/28/16,gy,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,gy,uj,0,gy,uj,gy_uj,540,stayed together,0,0.329,PHG,PHG,1
4/28/16,gy,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,gy,uj,0,gy,uj,gy_uj,540,stayed together,0,0.329,PHG,PHG,1
4/28/16,ug,dd2,uz,PHG,PHG,F,F,FF,same,dd,2,Dispersal 2,uz,ug,0,ug,uz,ug_uz,1725,stayed together,0.0625,0.116,PHG,PHG,0
4/28/16,uj,dp1,ty,PHG,PHG,F,F,FF,same,dp,1,Dispersal 2,uj,ty,0,ty,uj,ty_uj,1725,stayed together,0,0.145,PHG,PHG,1
4/28/16,uj,dt1,ty,PHG,PHG,F,F,FF,same,dt,1,Dispersal 2,uj,ty,0,ty,uj,ty_uj,1725,stayed together,0,0.145,PHG,PHG,1
4/28/16,uj,dt2,fx,PHG,PHG,F,F,FF,same,dt,2,Dispersal 2,fx,uj,0,fx,uj,fx_uj,1770,stayed together,0,0.570,PHG,PHG,0
5/16/16,ua,dn1,qc,ENK,ENK,F,F,FF,same,dn,1,Fission,ua,qc,0,qc,ua,qc_ua,4245,stayed together,0,0.364,ENK,ENK,1
5/16/16,ua,dp1,qc,ENK,ENK,F,F,FF,same,dp,1,Fission,ua,qc,0,qc,ua,qc_ua,4245,stayed together,0,0.364,ENK,ENK,1
5/16/16,ua,dt1,qc,ENK,ENK,F,F,FF,same,dt,1,Fission,ua,qc,0,qc,ua,qc_ua,4245,stayed together,0,0.364,ENK,ENK,1
5/17/16,fx,dc1,uj,PHG,PHG,F,F,FF,same,dc,1,Fission,fx,uj,1,fx,uj,fx_uj,4125,stayed together,0,0.570,PHG,PHG,1
5/17/16,oy,dt2,fd,PHG,PHG,F,F,FF,same,dt,2,Fission,fd,oy,0,fd,oy,fd_oy,4155,stayed together,0,0.864,PHG,PHG,0
5/17/16,oy,dt2,fd,PHG,PHG,F,F,FF,same,dt,2,Fission,fd,oy,0,fd,oy,fd_oy,4155,stayed together,0,0.864,PHG,PHG,0
5/17/16,uj,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Fission,uj,oy,0,oy,uj,oy_uj,4125,stayed together,0,0.224,PHG,PHG,1
5/18/16,uv,dp1,oo,ENK,YNT,F,F,FF,different,dp,1,Fission,uv,oo,0,oo,uv,oo_uv,4020,briefly together,0,0.173,ENK,YNT,1
5/19/16,uj,dt1,oy,PHG,PHG,F,F,FF,same,dt,1,Fission,uj,oy,0,oy,uj,oy_uj,4125,stayed together,0,0.224,PHG,PHG,1
5/24/16,fd,dp1,uj,PHG,PHG,F,F,FF,same,dp,1,Fission,fd,uj,0,fd,uj,fd_uj,4110,stayed together,0,0.640,PHG,PHG,1
5/24/16,un,dd2,ur,PHG,PHG,F,F,FF,same,dd,2,Fission,ur,un,0,un,ur,un_ur,4155,stayed together,0.25,0.383,PHG,PHG,0
5/28/16,qp,dt1,qz,ENK,ENK,F,F,FF,same,dt,1,Fission,qp,qz,0,qp,qz,qp_qz,4200,stayed together,0.25,0.316,ENK,ENK,1
5/28/16,uv,dc1,qc,ENK,ENK,F,F,FF,same,dc,1,Fission,uv,qc,1,qc,uv,qc_uv,4215,stayed together,0,0.186,ENK,ENK,1
5/30/16,fd,dt1,gm,PHG,PHG,F,F,FF,same,dt,1,Fission,fd,gm,0,fd,gm,fd_gm,4170,stayed together,0.5,0.227,PHG,PHG,1
5/30/16,qz,dt1,ob,ENK,YNT,F,F,FF,different,dt,1,Fission,qz,ob,0,ob,qz,ob_qz,4035,briefly together,0,0.275,ENK,YNT,1
5/30/16,qz,dt2,ob,ENK,YNT,F,F,FF,different,dt,2,Fission,ob,qz,0,ob,qz,ob_qz,4035,briefly together,0,0.275,YNT,ENK,0
6/6/16,fx,dd1,ug,PHG,PHG,F,F,FF,same,dd,1,Fission,fx,ug,0,fx,ug,fx_ug,4155,stayed together,0,0.627,PHG,PHG,1
6/6/16,un,dt2,ur,PHG,PHG,F,F,FF,same,dt,2,Fission,ur,un,0,un,ur,un_ur,4155,stayed together,0.25,0.383,PHG,PHG,0
6/9/16,qc,dc1,uk,ENK,ENK,F,F,FF,same,dc,1,Fission,qc,uk,1,qc,uk,qc_uk,4230,stayed together,0,0.569,ENK,ENK,1
6/9/16,qc,dp1,uk,ENK,ENK,F,F,FF,same,dp,1,Fission,qc,uk,0,qc,uk,qc_uk,4230,stayed together,0,0.569,ENK,ENK,1
6/9/16,uv,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Fission,ua,uv,1,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
6/9/16,uv,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
6/9/16,uv,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
6/9/16,uv,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
6/9/16,uv,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
6/10/16,dz,dc1,fx,PHG,PHG,F,F,FF,same,dc,1,Fission,dz,fx,1,dz,fx,dz_fx,4170,stayed together,0,0.071,PHG,PHG,1
6/10/16,o6,dc2,oa,YNT,YNT,F,F,FF,same,dc,2,Fission,oa,o6,1,o6,oa,o6_oa,3840,stayed together,0.5,0.525,YNT,YNT,0
6/10/16,tr,dc1,qz,YNT,ENK,F,F,FF,different,dc,1,Fission,tr,qz,1,qz,tr,qz_tr,4020,briefly together,0,0.027,YNT,ENK,1
6/10/16,ut,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Fission,ua,ut,1,ua,ut,ua_ut,4230,stayed together,0.25,0.817,ENK,ENK,0
6/10/16,ut,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,ut,0,ua,ut,ua_ut,4230,stayed together,0.25,0.817,ENK,ENK,0
6/13/16,o6,dc2,ob,YNT,YNT,F,F,FF,same,dc,2,Fission,ob,o6,1,o6,ob,o6_ob,3855,stayed together,0.25,0.292,YNT,YNT,0
6/14/16,uj,dp2,gy,PHG,PHG,F,F,FF,same,dp,2,Fission,gy,uj,0,gy,uj,gy_uj,4110,stayed together,0,0.329,PHG,PHG,0
6/15/16,un,dt1,ty,PHG,PHG,F,F,FF,same,dt,1,Fission,un,ty,0,ty,un,ty_un,4155,stayed together,0,0.298,PHG,PHG,1
6/16/16,qp,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Fission,ua,qp,1,qp,ua,qp_ua,4215,stayed together,0,0.605,ENK,ENK,0
6/16/16,qp,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,qp,0,qp,ua,qp_ua,4215,stayed together,0,0.605,ENK,ENK,0
6/16/16,ux,dc2,ut,ENK,ENK,F,F,FF,same,dc,2,Fission,ut,ux,1,ut,ux,ut_ux,4200,stayed together,0.5,0.183,ENK,ENK,0
6/17/16,bf,dp1,oy,PHG,PHG,F,F,FF,same,dp,1,Fission,bf,oy,0,bf,oy,bf_oy,4155,stayed together,0,0.970,PHG,PHG,1
6/17/16,oy,dn1,gr,PHG,PHG,F,F,FF,same,dn,1,Fission,oy,gr,0,gr,oy,gr_oy,4200,stayed together,0,0.350,PHG,PHG,1
6/21/16,gr,db1,gm,PHG,PHG,F,F,FF,same,db,1,Fission,gr,gm,0,gm,gr,gm_gr,4215,stayed together,0.125,0.287,PHG,PHG,1
6/21/16,gr,dc1,gm,PHG,PHG,F,F,FF,same,dc,1,Fission,gr,gm,1,gm,gr,gm_gr,4215,stayed together,0.125,0.287,PHG,PHG,1
6/21/16,yp,dc1,gr,PHG,PHG,F,F,FF,same,dc,1,Fission,yp,gr,1,gr,yp,gr_yp,4155,stayed together,0,0.553,PHG,PHG,1
6/21/16,yp,dp1,gr,PHG,PHG,F,F,FF,same,dp,1,Fission,yp,gr,0,gr,yp,gr_yp,4155,stayed together,0,0.553,PHG,PHG,1
6/22/16,ob,db2,tr,YNT,YNT,F,F,FF,same,db,2,Fission,tr,ob,0,ob,tr,ob_tr,3855,stayed together,0,0.248,YNT,YNT,0
6/22/16,ob,dn1,tr,YNT,YNT,F,F,FF,same,dn,1,Fission,ob,tr,0,ob,tr,ob_tr,3855,stayed together,0,0.248,YNT,YNT,1
6/22/16,ob,dt1,tr,YNT,YNT,F,F,FF,same,dt,1,Fission,ob,tr,0,ob,tr,ob_tr,3855,stayed together,0,0.248,YNT,YNT,1
6/22/16,qc,dp1,ux,ENK,ENK,F,F,FF,same,dp,1,Fission,qc,ux,0,qc,ux,qc_ux,4215,stayed together,0,0.636,ENK,ENK,1
6/22/16,qc,dp1,ux,ENK,ENK,F,F,FF,same,dp,1,Fission,qc,ux,0,qc,ux,qc_ux,4215,stayed together,0,0.636,ENK,ENK,1
6/22/16,qc,dt1,ux,ENK,ENK,F,F,FF,same,dt,1,Fission,qc,ux,0,qc,ux,qc_ux,4215,stayed together,0,0.636,ENK,ENK,1
6/23/16,ob,dd1,oo,YNT,YNT,F,F,FF,same,dd,1,Fission,ob,oo,0,ob,oo,ob_oo,3870,stayed together,0,0.212,YNT,YNT,1
6/27/16,gy,dc1,uj,PHG,PHG,F,F,FF,same,dc,1,Fission,gy,uj,1,gy,uj,gy_uj,4110,stayed together,0,0.329,PHG,PHG,1
6/27/16,gy,dp1,uj,PHG,PHG,F,F,FF,same,dp,1,Fission,gy,uj,0,gy,uj,gy_uj,4110,stayed together,0,0.329,PHG,PHG,1
6/27/16,gy,dt1,uj,PHG,PHG,F,F,FF,same,dt,1,Fission,gy,uj,0,gy,uj,gy_uj,4110,stayed together,0,0.329,PHG,PHG,1
6/27/16,uj,dt2,yp,PHG,PHG,F,F,FF,same,dt,2,Fission,yp,uj,0,uj,yp,uj_yp,4095,stayed together,0,0.679,PHG,PHG,0
6/27/16,ur,db2,gm,PHG,PHG,F,F,FF,same,db,2,Fission,gm,ur,0,gm,ur,gm_ur,4170,stayed together,0,0.183,PHG,PHG,0
6/28/16,qp,dt1,uk,ENK,ENK,F,F,FF,same,dt,1,Fission,qp,uk,0,qp,uk,qp_uk,4200,stayed together,0,0.328,ENK,ENK,1
6/29/16,ty,dt2,gr,PHG,PHG,F,F,FF,same,dt,2,Fission,gr,ty,0,gr,ty,gr_ty,4185,stayed together,0,0.018,PHG,PHG,0
6/30/16,fd,dp2,yp,PHG,PHG,F,F,FF,same,dp,2,Fission,yp,fd,0,fd,yp,fd_yp,4110,stayed together,0,0.039,PHG,PHG,0
6/30/16,uj,dc1,ur,PHG,PHG,F,F,FF,same,dc,1,Fission,uj,ur,1,uj,ur,uj_ur,4110,stayed together,0.5,0.230,PHG,PHG,1
6/30/16,yp,dd1,fd,PHG,PHG,F,F,FF,same,dd,1,Fission,yp,fd,0,fd,yp,fd_yp,4110,stayed together,0,0.039,PHG,PHG,1
7/2/16,oa,db2,qn,YNT,ENK,F,F,FF,different,db,2,Fission,qn,oa,0,oa,qn,oa_qn,4020,briefly together,0,0.111,ENK,YNT,0
7/2/16,oa,dt1,o6,YNT,YNT,F,F,FF,same,dt,1,Fission,oa,o6,0,o6,oa,o6_oa,3840,stayed together,0.5,0.525,YNT,YNT,1
7/2/16,qz,dt2,qp,ENK,ENK,F,F,FF,same,dt,2,Fission,qp,qz,0,qp,qz,qp_qz,4200,stayed together,0.25,0.316,ENK,ENK,0
7/4/16,qc,dp1,oo,ENK,YNT,F,F,FF,different,dp,1,Fission,qc,oo,0,oo,qc,oo_qc,4065,briefly together,0,0.012,ENK,YNT,1
7/5/16,gy,dn1,un,PHG,PHG,F,F,FF,same,dn,1,Fission,gy,un,0,gy,un,gy_un,4155,stayed together,0,0.482,PHG,PHG,1
7/5/16,gy,dp1,un,PHG,PHG,F,F,FF,same,dp,1,Fission,gy,un,0,gy,un,gy_un,4155,stayed together,0,0.482,PHG,PHG,1
7/5/16,gy,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Fission,gy,un,0,gy,un,gy_un,4155,stayed together,0,0.482,PHG,PHG,1
7/5/16,gy,dt1,un,PHG,PHG,F,F,FF,same,dt,1,Fission,gy,un,0,gy,un,gy_un,4155,stayed together,0,0.482,PHG,PHG,1
7/11/16,fx,dp1,ux,PHG,ENK,F,F,FF,different,dp,1,Fission,fx,ux,0,fx,ux,fx_ux,4170,split apart,0,0.824,PHG,ENK,1
7/11/16,fx,dt1,ux,PHG,ENK,F,F,FF,different,dt,1,Fission,fx,ux,0,fx,ux,fx_ux,4170,split apart,0,0.824,PHG,ENK,1
7/11/16,fx,dt1,ux,PHG,ENK,F,F,FF,different,dt,1,Fission,fx,ux,0,fx,ux,fx_ux,4170,split apart,0,0.824,PHG,ENK,1
7/15/16,qp,dp1,o6,ENK,YNT,F,F,FF,different,dp,1,Fission,qp,o6,0,o6,qp,o6_qp,4020,briefly together,0,0.250,ENK,YNT,1
7/19/16,co,dc2,yp,PHG,PHG,F,F,FF,same,dc,2,Fission,yp,co,1,co,yp,co_yp,3630,stayed together,0,0.800,PHG,PHG,0
7/21/16,bf,dd1,uz,PHG,PHG,F,F,FF,same,dd,1,Fission,bf,uz,0,bf,uz,bf_uz,4140,stayed together,0,0.687,PHG,PHG,1
7/28/16,uv,dc2,ua,ENK,ENK,F,F,FF,same,dc,2,Fission,ua,uv,1,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
7/28/16,uv,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
7/28/16,uv,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,uv,0,ua,uv,ua_uv,4200,stayed together,0.25,0.178,ENK,ENK,0
7/28/16,ux,dd2,uk,ENK,ENK,F,F,FF,same,dd,2,Fission,uk,ux,0,uk,ux,uk_ux,4185,stayed together,0.25,0.067,ENK,ENK,0
7/29/16,fx,dp2,bf,PHG,PHG,F,F,FF,same,dp,2,Fission,bf,fx,0,bf,fx,bf_fx,4155,stayed together,0,0.176,PHG,PHG,0
7/29/16,fx,dt2,bf,PHG,PHG,F,F,FF,same,dt,2,Fission,bf,fx,0,bf,fx,bf_fx,4155,stayed together,0,0.176,PHG,PHG,0
7/29/16,gy,dn1,gr,PHG,PHG,F,F,FF,same,dn,1,Fission,gy,gr,0,gr,gy,gr_gy,4185,stayed together,0,0.202,PHG,PHG,1
7/29/16,ty,dt2,uz,PHG,PHG,F,F,FF,same,dt,2,Fission,uz,ty,0,ty,uz,ty_uz,4140,stayed together,0,0.086,PHG,PHG,0
7/29/16,uz,dt1,ug,PHG,PHG,F,F,FF,same,dt,1,Fission,uz,ug,0,ug,uz,ug_uz,4140,stayed together,0.0625,0.116,PHG,PHG,1
8/4/16,qn,dp2,qz,ENK,ENK,F,F,FF,same,dp,2,Fission,qz,qn,0,qn,qz,qn_qz,4200,stayed together,0.25,0.152,ENK,ENK,0
8/4/16,qn,dp2,qz,ENK,ENK,F,F,FF,same,dp,2,Fission,qz,qn,0,qn,qz,qn_qz,4200,stayed together,0.25,0.152,ENK,ENK,0
8/4/16,qn,dt2,qz,ENK,ENK,F,F,FF,same,dt,2,Fission,qz,qn,0,qn,qz,qn_qz,4200,stayed together,0.25,0.152,ENK,ENK,0
8/4/16,qn,dt2,qz,ENK,ENK,F,F,FF,same,dt,2,Fission,qz,qn,0,qn,qz,qn_qz,4200,stayed together,0.25,0.152,ENK,ENK,0
8/4/16,ua,dn1,qz,ENK,ENK,F,F,FF,same,dn,1,Fission,ua,qz,0,qz,ua,qz_ua,4215,stayed together,0,0.289,ENK,ENK,1
8/4/16,ua,dp1,uk,ENK,ENK,F,F,FF,same,dp,1,Fission,ua,uk,0,ua,uk,ua_uk,4215,stayed together,0,0.933,ENK,ENK,1
8/4/16,ua,dt1,qz,ENK,ENK,F,F,FF,same,dt,1,Fission,ua,qz,0,qz,ua,qz_ua,4215,stayed together,0,0.289,ENK,ENK,1
8/5/16,ob,dp2,qp,YNT,ENK,F,F,FF,different,dp,2,Fission,qp,ob,0,ob,qp,ob_qp,4035,briefly together,0,0.041,ENK,YNT,0
8/5/16,ut,dn2,qp,ENK,ENK,F,F,FF,same,dn,2,Fission,qp,ut,0,qp,ut,qp_ut,4215,stayed together,0,0.212,ENK,ENK,0
8/5/16,ut,dt2,qp,ENK,ENK,F,F,FF,same,dt,2,Fission,qp,ut,0,qp,ut,qp_ut,4215,stayed together,0,0.212,ENK,ENK,0
8/8/16,ob,dn2,uk,YNT,ENK,F,F,FF,different,dn,2,Fission,uk,ob,0,ob,uk,ob_uk,4035,briefly together,0,0.369,ENK,YNT,0
8/8/16,ob,dt2,uk,YNT,ENK,F,F,FF,different,dt,2,Fission,uk,ob,0,ob,uk,ob_uk,4035,briefly together,0,0.369,ENK,YNT,0
8/10/16,ua,dc1,qn,ENK,ENK,F,F,FF,same,dc,1,Fission,ua,qn,1,qn,ua,qn_ua,4215,stayed together,0,0.441,ENK,ENK,1
8/10/16,ua,dt1,qn,ENK,ENK,F,F,FF,same,dt,1,Fission,ua,qn,0,qn,ua,qn_ua,4215,stayed together,0,0.441,ENK,ENK,1
8/11/16,qz,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Fission,ua,qz,0,qz,ua,qz_ua,4215,stayed together,0,0.289,ENK,ENK,0
8/11/16,qz,dp2,ua,ENK,ENK,F,F,FF,same,dp,2,Fission,ua,qz,0,qz,ua,qz_ua,4215,stayed together,0,0.289,ENK,ENK,0
8/11/16,qz,dt2,ua,ENK,ENK,F,F,FF,same,dt,2,Fission,ua,qz,0,qz,ua,qz_ua,4215,stayed together,0,0.289,ENK,ENK,0
8/11/16,un,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Fission,un,oy,0,oy,un,oy_un,4170,stayed together,0,0.071,PHG,PHG,1
8/11/16,ux,dt2,qp,ENK,ENK,F,F,FF,same,dt,2,Fission,qp,ux,0,qp,ux,qp_ux,4185,stayed together,0,0.395,ENK,ENK,0
8/12/16,gy,dc2,yp,PHG,PHG,F,F,FF,same,dc,2,Fission,yp,gy,1,gy,yp,gy_yp,4110,stayed together,0,0.350,PHG,PHG,0
8/12/16,ob,dt2,ty,YNT,PHG,F,F,FF,different,dt,2,Fission,ty,ob,0,ob,ty,ob_ty,4005,split apart,0,0.037,PHG,YNT,0
8/12/16,oo,dt2,fx,YNT,PHG,F,F,FF,different,dt,2,Fission,fx,oo,0,fx,oo,fx_oo,4020,split apart,0,0.176,PHG,YNT,0
8/12/16,oy,dn2,uj,PHG,PHG,F,F,FF,same,dn,2,Fission,uj,oy,0,oy,uj,oy_uj,4125,stayed together,0,0.224,PHG,PHG,0
8/12/16,uj,dn1,oy,PHG,PHG,F,F,FF,same,dn,1,Fission,uj,oy,0,oy,uj,oy_uj,4125,stayed together,0,0.224,PHG,PHG,1
8/12/16,uk,dc2,uv,ENK,ENK,F,F,FF,same,dc,2,Fission,uv,uk,1,uk,uv,uk_uv,4185,stayed together,0,0.755,ENK,ENK,0
8/13/16,ty,dn1,ur,PHG,PHG,F,F,FF,same,dn,1,Fission,ty,ur,0,ty,ur,ty_ur,4140,stayed together,0,0.085,PHG,PHG,1
8/13/16,ty,dt1,ur,PHG,PHG,F,F,FF,same,dt,1,Fission,ty,ur,0,ty,ur,ty_ur,4140,stayed together,0,0.085,PHG,PHG,1
8/15/16,qp,dt1,ut,ENK,ENK,F,F,FF,same,dt,1,Fission,qp,ut,0,qp,ut,qp_ut,4215,stayed together,0,0.212,ENK,ENK,1
8/31/16,qp,dn1,uk,ENK,ENK,F,F,FF,same,dn,1,Fission,qp,uk,0,qp,uk,qp_uk,4200,stayed together,0,0.328,ENK,ENK,1
8/31/16,qp,dn1,uk,ENK,ENK,F,F,FF,same,dn,1,Fission,qp,uk,0,qp,uk,qp_uk,4200,stayed together,0,0.328,ENK,ENK,1
8/31/16,qp,dt1,uk,ENK,ENK,F,F,FF,same,dt,1,Fission,qp,uk,0,qp,uk,qp_uk,4200,stayed together,0,0.328,ENK,ENK,1
8/31/16,qp,dt1,uk,ENK,ENK,F,F,FF,same,dt,1,Fission,qp,uk,0,qp,uk,qp_uk,4200,stayed together,0,0.328,ENK,ENK,1
9/1/16,co,dd2,gy,PHG,PHG,F,F,FF,same,dd,2,Fission,gy,co,0,co,gy,co_gy,3675,stayed together,0,0.450,PHG,PHG,0
9/1/16,co,dn2,yp,PHG,PHG,F,F,FF,same,dn,2,Fission,yp,co,0,co,yp,co_yp,3630,stayed together,0,0.800,PHG,PHG,0
9/1/16,co,dt2,gy,PHG,PHG,F,F,FF,same,dt,2,Fission,gy,co,0,co,gy,co_gy,3675,stayed together,0,0.450,PHG,PHG,0
9/1/16,co,dt2,yp,PHG,PHG,F,F,FF,same,dt,2,Fission,yp,co,0,co,yp,co_yp,3630,stayed together,0,0.800,PHG,PHG,0
9/1/16,ur,dc1,uz,PHG,PHG,F,F,FF,same,dc,1,Fission,ur,uz,1,ur,uz,ur_uz,4140,stayed together,0.5,0.171,PHG,PHG,1
9/1/16,ur,dn1,uz,PHG,PHG,F,F,FF,same,dn,1,Fission,ur,uz,0,ur,uz,ur_uz,4140,stayed together,0.5,0.171,PHG,PHG,1
9/3/16,qz,dn1,qp,ENK,ENK,F,F,FF,same,dn,1,Fission,qz,qp,0,qp,qz,qp_qz,4200,stayed together,0.25,0.316,ENK,ENK,1
